"Year","Country_of_origin","Country of asylum","Refugees",Asylum-seekers,"Returned refugees","IDPs of concern to UNHCR","Returned IDPss","Stateless persons","Others of concern","Other people in need of international protection","Host Community"
2001,Burundi,-,553987,3914,27879,20000,42000,0,0,,0
2001,Belgium,-,11,18,0,0,0,0,0,,0
2001,Benin,-,52,182,0,0,0,0,0,,0
2001,Bangladesh,-,5544,3444,0,0,0,0,0,,0
2001,Bahamas,-,0,26,0,0,0,0,0,,0
2001,Bhutan,-,110844,65,0,0,0,0,0,,0
2001,"Burkina Faso",-,90,242,0,0,0,0,0,,0
2001,Belarus,-,3691,1131,0,0,0,0,0,,0
2001,"Bolivia (Plurinational State of)",-,157,160,0,0,0,0,0,,0
2001,Botswana,-,0,5,0,0,0,0,0,,0
2001,Brazil,-,251,794,0,0,0,0,0,,0
2001,"Bosnia and Herzegovina",-,447326,4182,18657,438253,80172,0,0,,0
2001,Bulgaria,-,2122,1507,0,0,0,0,0,,0
2001,Belize,-,0,30,0,0,0,0,0,,0
2001,Cambodia,-,34756,304,0,0,0,0,0,,0
2001,Canada,-,5,9,0,0,0,0,0,,0
2001,"Central African Rep.",-,28698,353,0,0,0,0,0,,0
2001,Chad,-,46282,2992,3707,0,0,0,0,,0
2001,China,-,117403,19783,0,0,0,0,0,,0
2001,Chile,-,834,199,5,0,0,0,0,,0
2001,Cameroon,-,2729,2160,0,0,0,0,0,,0
2001,Congo,-,24237,4258,654,0,0,0,0,,0
2001,"Dem. Rep. of the Congo",-,392142,28257,1138,3458,0,0,0,,0
2001,Comoros,-,25,82,0,0,0,0,0,,0
2001,Colombia,-,17937,15467,159,720000,0,0,0,,0
2001,"Costa Rica",-,86,671,0,0,0,0,0,,0
2001,Cuba,-,18950,3526,0,0,0,0,0,,0
2001,"Cabo Verde",-,5,19,0,0,0,0,0,,0
2001,Cyprus,-,5,8,0,0,0,0,0,,0
2001,Czechia,-,1177,211,0,0,0,0,0,,0
2001,Denmark,-,5,0,0,0,0,0,0,,0
2001,Djibouti,-,451,181,458,0,0,0,0,,0
2001,Dominica,-,5,23,0,0,0,0,0,,0
2001,"Dominican Rep.",-,45,124,0,0,0,0,0,,0
2001,Ecuador,-,649,435,0,0,0,0,0,,0
2001,"Equatorial Guinea",-,526,35,0,0,0,0,0,,0
2001,Eritrea,-,333222,2849,32749,0,0,0,0,,0
2001,Estonia,-,483,98,0,0,0,0,0,,0
2001,Ethiopia,-,58980,12305,9364,0,0,0,1420,,0
2001,Fiji,-,731,1918,0,0,0,0,0,,0
2001,Finland,-,0,5,0,0,0,0,0,,0
2001,France,-,41,59,0,0,0,0,0,,0
2001,Gabon,-,24,45,0,0,0,0,0,,0
2001,Gambia,-,732,301,0,0,0,0,0,,0
2001,Palestinian,-,349158,889,0,0,0,0,6000,,0
2001,"United Kingdom of Great Britain and Northern Ireland",-,104,77,0,0,0,0,0,,0
2001,Georgia,-,17490,2525,60,264221,0,0,2793,,0
2001,Germany,-,1028,52,0,0,0,0,0,,0
2001,Ghana,-,14547,1095,42,0,0,0,0,,0
2001,Guinea-Bissau,-,917,748,0,0,0,0,0,,0
2001,Greece,-,93,49,0,0,0,0,0,,0
2001,Grenada,-,53,175,0,0,0,0,0,,0
2001,Guatemala,-,16868,99542,0,0,0,0,0,,0
2001,Guinea,-,2009,3857,0,0,0,0,0,,0
2001,Guyana,-,36,378,0,0,0,0,0,,0
2001,Haiti,-,7246,21958,0,0,0,0,0,,0
2001,"China, Hong Kong SAR",-,5,18,0,0,0,0,0,,0
2001,Honduras,-,783,1158,0,0,0,0,0,,0
2001,Croatia,-,290283,346,11867,23402,10732,0,0,,0
2001,Hungary,-,949,4152,0,0,0,0,0,,0
2001,"Cote Ivoire",-,856,785,0,0,0,0,0,,0
2001,India,-,11560,9748,0,0,0,0,0,,0
2001,Indonesia,-,8972,4600,0,0,0,0,0,,0
2001,Ireland,-,5,0,0,0,0,0,0,,0
2001,"Iran (Islamic Rep. of)",-,92490,14138,11,0,0,0,0,,0
2001,Iraq,-,530508,34826,1967,0,0,0,13000,,0
2001,Israel,-,361,609,0,0,0,0,0,,0
2001,Italy,-,36,31,0,0,0,0,0,,0
2001,Jamaica,-,37,281,0,0,0,0,0,,0
2001,Jordan,-,773,557,0,0,0,0,0,,0
2001,Japan,-,5,23,0,0,0,0,0,,0
2001,Kazakhstan,-,2803,876,0,0,0,0,0,,0
2001,Kenya,-,2551,713,0,0,0,0,0,,0
2001,Kyrgyzstan,-,687,393,0,0,0,0,0,,0
2001,"Rep. of Korea",-,83,471,0,0,0,0,0,,0
2001,"Dem. People's Rep. of Korea",-,17,49,0,0,0,0,0,,0
2001,Kuwait,-,696,146,0,0,0,0,0,,0
2001,"Lao People's Dem. Rep.",-,12625,963,0,0,0,0,5,,0
2001,Liberia,-,244603,6357,2546,196116,0,0,0,,0
2001,Libya,-,877,484,0,0,0,0,0,,0
2001,"Saint Lucia",-,9,66,0,0,0,0,0,,0
2001,Lebanon,-,8754,1887,0,0,0,0,0,,0
2001,Lesotho,-,0,6,0,0,0,0,0,,0
2001,"Sri Lanka",-,122414,6596,14,731838,0,0,0,,0
2001,Lithuania,-,210,256,0,0,0,0,0,,0
2001,Latvia,-,610,178,0,0,0,0,0,,0
2001,"China, Macao SAR",-,5,5,0,0,0,0,0,,0
2001,Madagascar,-,36,5,0,0,0,0,0,,0
2001,Mauritania,-,29850,2557,0,0,0,0,0,,0
2001,"North Macedonia",-,12192,2225,90012,16371,58153,0,0,,0
2001,"Rep. of Moldova",-,3731,2151,0,1000,0,0,0,,0
2001,Mexico,-,1592,22473,0,0,0,0,0,,0
2001,Mali,-,311,367,0,0,0,0,3500,,0
2001,Malaysia,-,77,312,0,0,0,0,0,,0
2001,Malawi,-,26,12,0,0,0,0,0,,0
2001,Mongolia,-,57,850,0,0,0,0,0,,0
2001,Morocco,-,357,270,0,0,0,0,0,,0
2001,Mozambique,-,45,12,0,0,0,0,0,,0
2001,Malta,-,7,5,0,0,0,0,0,,0
2001,Mauritius,-,30,21,0,0,0,0,0,,0
2001,Myanmar,-,145849,1128,283,0,0,0,0,,0
2001,Namibia,-,2295,150,0,0,0,0,0,,0
2001,Nepal,-,300,550,0,0,0,0,0,,0
2001,"Netherlands (Kingdom of the)",-,5,87,0,0,0,0,0,,0
2001,Niger,-,478,415,0,0,0,0,0,,0
2001,Nicaragua,-,4397,13173,9,0,0,0,0,,0
2001,Nigeria,-,6077,4133,0,0,0,0,0,,0
2001,"New Zealand",-,0,5,0,0,0,0,0,,0
2001,Oman,-,5,5,0,0,0,0,0,,0
2001,Pakistan,-,12326,8004,0,0,0,0,0,,0
2001,Panama,-,36,72,0,0,0,0,0,,0
2001,Paraguay,-,6,22,0,0,0,0,0,,0
2001,Peru,-,6500,2750,17,0,0,0,0,,0
2001,Philippines,-,45469,1838,0,0,0,0,0,,0
2001,"Papua New Guinea",-,6,0,0,0,0,0,0,,0
2001,Poland,-,3187,879,0,0,0,0,0,,0
2001,Portugal,-,14,146,0,0,0,0,0,,0
2001,Qatar,-,0,29,0,0,0,0,0,,0
2001,Romania,-,6052,2812,0,0,0,0,0,,0
2001,"South Africa",-,131,178,0,0,0,0,0,,0
2001,"Russian Federation",-,45154,14668,20,443288,47362,0,513272,,0
2001,Rwanda,-,84508,25910,21655,0,0,0,0,,0
2001,"El Salvador",-,7147,164987,0,0,0,0,0,,0
2001,"Saudi Arabia",-,29,147,0,0,0,0,0,,0
2001,"Serbia and Kosovo: S/RES/1244 (1999)",-,144231,50823,25614,263600,2531,0,85000,,0
2001,Senegal,-,8554,1232,2457,0,0,0,0,,0
2001,Seychelles,-,14,26,0,0,0,0,0,,0
2001,Singapore,-,15,19,0,0,0,0,0,,0
2001,"Sierra Leone",-,179097,9065,92330,0,0,0,0,,0
2001,"Solomon Islands",-,42,14,0,0,0,0,0,,0
2001,Somalia,-,440120,16195,51335,0,0,0,2000,,0
2001,Spain,-,45,18,0,0,0,0,0,,0
2001,"Viet Nam",-,353211,3471,0,0,0,0,2036,,0
2001,"Sao Tome and Principe",-,21,14,0,0,0,0,0,,0
2001,Sudan,-,489931,19824,5178,0,0,0,0,,0
2001,Suriname,-,239,54,0,0,0,0,0,,0
2001,Slovakia,-,189,674,0,0,0,0,0,,0
2001,Slovenia,-,762,22,0,0,0,0,0,,0
2001,Eswatini,-,15,5,0,0,0,0,0,,0
2001,Sweden,-,5,8,0,0,0,0,0,,0
2001,Switzerland,-,60,0,0,0,0,0,0,,0
2001,"Syrian Arab Rep.",-,4861,3853,0,0,0,0,0,,0
2001,"United Rep. of Tanzania",-,369,807,2000,0,0,0,0,,0
2001,Thailand,-,90,156,0,0,0,0,0,,0
2001,Tajikistan,-,56107,394,2343,0,0,0,0,,0
2001,Turkmenistan,-,305,36,0,0,0,0,0,,0
2001,Timor-Leste,-,73042,20,18183,0,0,0,0,,0
2001,Togo,-,4356,1965,0,0,0,0,0,,0
2001,Tonga,-,0,47,0,0,0,0,0,,0
2001,"Trinidad and Tobago",-,16,179,0,0,0,0,0,,0
2001,Tunisia,-,1364,396,0,0,0,0,0,,0
2001,Türkiye,-,47085,13326,38,0,0,0,0,,0
2001,Tuvalu,-,5,0,0,0,0,0,0,,0
2001,"United Arab Emirates",-,18,29,0,0,0,0,0,,0
2001,Uganda,-,40133,943,153,0,0,0,0,,0
2001,Ukraine,-,26712,5896,0,0,0,0,0,,0
2001,Uruguay,-,45,311,0,0,0,0,0,,0
2001,"United States of America",-,220,110,0,0,0,0,0,,0
2001,Uzbekistan,-,3454,662,0,0,0,0,7427,,0
2001,"Saint Vincent and the Grenadines",-,67,174,0,0,0,0,0,,0
2001,"Venezuela (Bolivarian Republic of)",-,464,334,0,0,0,0,0,,0
2001,Samoa,-,0,6,0,0,0,0,0,,0
2001,"Western Sahara",-,165908,5,0,0,0,0,26000,,0
2001,Yemen,-,1976,743,210,0,0,0,0,,0
2001,Zambia,-,55,103,0,0,0,0,0,,0
2001,Zimbabwe,-,257,2694,0,0,0,0,0,,0
2001,Stateless,-,7157,1813,0,0,0,0,254855,,0
2001,Tibetan,-,20721,0,0,0,0,0,0,,0
2001,"Unknown ",-,1099538,137003,24,0,0,0,22202,,0
2002,Afghanistan,-,2510294,26687,1957955,665156,753344,0,100012,,0
2002,Albania,-,10758,4986,5,0,0,0,0,,0
2002,Algeria,-,12088,2374,0,0,0,0,0,,0
2002,Andorra,-,9,5,0,0,0,0,0,,0
2002,Angola,-,435415,14272,87548,188728,13272,0,0,,0
2002,"Antigua and Barbuda",-,5,41,0,0,0,0,0,,0
2002,Egypt,-,6442,1825,0,0,0,0,0,,0
2002,Argentina,-,764,1331,0,0,0,0,0,,0
2002,Armenia,-,13244,5667,0,0,0,0,0,,0
2002,Australia,-,9,14,0,0,0,0,0,,0
2002,Austria,-,72,10,0,0,0,0,0,,0
2002,Azerbaijan,-,260217,4986,0,577179,0,0,0,,0
2002,Bahrain,-,49,5,0,0,0,0,0,,0
2002,Barbados,-,6,61,0,0,0,0,0,,0
2002,Burundi,-,574552,7436,53284,100000,0,0,0,,0
2002,Belgium,-,21,24,0,0,0,0,0,,0
2002,Benin,-,228,226,0,0,0,0,0,,0
2002,Bangladesh,-,5804,4827,0,0,0,0,0,,0
2002,Bahamas,-,0,163,0,0,0,0,0,,0
2002,Bhutan,-,112524,55,0,0,0,0,0,,0
2002,"Burkina Faso",-,970,180,0,0,0,0,0,,0
2002,Belarus,-,6366,2073,0,0,0,0,0,,0
2002,"Bolivia (Plurinational State of)",-,215,492,0,0,0,0,0,,0
2002,Botswana,-,5,10,0,0,0,0,0,,0
2002,Brazil,-,438,1149,0,0,0,0,0,,0
2002,"Bosnia and Herzegovina",-,406456,5928,41703,367491,70775,0,0,,0
2002,Bulgaria,-,2843,1745,0,0,0,0,0,,0
2002,Belize,-,0,33,0,0,0,0,0,,0
2002,Cambodia,-,33451,465,0,0,0,0,0,,0
2002,Canada,-,52,20,0,0,0,0,0,,0
2002,"Central African Rep.",-,25368,657,5,0,0,0,0,,0
2002,Chad,-,47340,2436,51,0,0,0,0,,0
2002,China,-,132099,25224,0,0,0,0,0,,0
2002,Chile,-,1705,513,0,0,0,0,0,,0
2002,Cameroon,-,5228,2841,0,0,0,0,0,,0
2002,Congo,-,27994,7017,616,0,0,0,0,,0
2002,"Dem. Rep. of the Congo",-,421355,44078,13481,9000,0,0,0,,0
2002,Comoros,-,40,36,0,0,0,0,0,,0
2002,Colombia,-,30624,21920,21,950000,0,0,50093,,0
2002,"Costa Rica",-,97,1730,0,0,0,0,0,,0
2002,Cuba,-,18035,2678,0,0,0,0,0,,0
2002,"Cabo Verde",-,5,11,0,0,0,0,0,,0
2002,Cyprus,-,5,15,0,0,0,0,0,,0
2002,Czechia,-,6985,184,0,0,0,0,0,,0
2002,Denmark,-,6,6,0,0,0,0,0,,0
2002,Djibouti,-,470,112,0,0,0,0,0,,0
2002,Dominica,-,6,47,0,0,0,0,0,,0
2002,"Dominican Rep.",-,82,145,0,0,0,0,0,,0
2002,Ecuador,-,815,834,0,0,0,0,0,,0
2002,"Equatorial Guinea",-,549,61,0,0,0,0,0,,0
2002,Eritrea,-,318167,25826,19675,0,0,0,0,,0
2002,Estonia,-,1058,157,0,0,0,0,0,,0
2002,Ethiopia,-,61235,8956,208,0,0,0,100,,0
2002,Fiji,-,1071,1502,0,0,0,0,0,,0
2002,Finland,-,8,5,0,0,0,0,0,,0
2002,France,-,92,73,0,0,0,0,0,,0
2002,"Micronesia (Federated States of)",-,0,5,0,0,0,0,0,,0
2002,Gabon,-,34,52,0,0,0,0,0,,0
2002,Gambia,-,858,286,0,0,0,0,0,,0
2002,Palestinian,-,428775,999,0,0,0,0,6000,,0
2002,"United Kingdom of Great Britain and Northern Ireland",-,158,74,0,0,0,0,0,,0
2002,Georgia,-,16970,2762,70,261583,0,0,3021,,0
2002,Germany,-,924,73,0,0,0,0,0,,0
2002,Ghana,-,15675,1149,0,0,0,0,0,,0
2002,Gibraltar,-,0,5,0,0,0,0,0,,0
2002,Guinea-Bissau,-,978,277,0,0,0,0,0,,0
2002,Greece,-,296,40,0,0,0,0,0,,0
2002,Grenada,-,73,374,0,0,0,0,0,,0
2002,Guatemala,-,13892,96112,0,0,0,0,0,,0
2002,Guinea,-,3417,3804,0,0,0,0,0,,0
2002,Guyana,-,50,1074,0,0,0,0,0,,0
2002,Haiti,-,7722,22185,0,0,0,0,0,,0
2002,"China, Hong Kong SAR",-,0,17,0,0,0,0,0,,0
2002,Honduras,-,675,1249,0,0,0,0,0,,0
2002,Croatia,-,274822,516,17287,17100,6302,0,0,,0
2002,Hungary,-,3515,3119,5,0,0,0,0,,0
2002,Iceland,-,13,0,0,0,0,0,0,,0
2002,"Cote Ivoire",-,23731,1688,0,100000,0,0,0,,0
2002,India,-,14349,11060,0,0,0,0,0,,0
2002,Indonesia,-,9907,5316,0,0,0,0,0,,0
2002,Ireland,-,5,0,0,0,0,0,0,,0
2002,"Iran (Islamic Rep. of)",-,138362,13180,1196,0,0,0,0,,0
2002,Iraq,-,422504,29641,1255,0,0,0,13000,,0
2002,Israel,-,561,1023,0,0,0,0,0,,0
2002,Italy,-,223,36,0,0,0,0,0,,0
2002,Jamaica,-,147,479,0,0,0,0,0,,0
2002,Jordan,-,1280,723,0,0,0,0,0,,0
2002,Japan,-,14,22,0,0,0,0,0,,0
2002,Kazakhstan,-,6317,922,0,0,0,0,0,,0
2002,Kenya,-,3089,10177,0,0,0,0,0,,0
2002,Kyrgyzstan,-,2952,538,0,0,0,0,0,,0
2002,"Rep. of Korea",-,244,604,0,0,0,0,0,,0
2002,"Dem. People's Rep. of Korea",-,256,70,0,0,0,0,0,,0
2002,Kuwait,-,705,116,0,0,0,0,0,,0
2002,"Lao People's Dem. Rep.",-,11233,911,0,0,0,0,5,,0
2002,Liberia,-,275414,10559,21900,304115,0,0,0,,0
2002,Libya,-,1443,922,0,0,0,0,0,,0
2002,"Saint Lucia",-,12,275,0,0,0,0,0,,0
2002,Lebanon,-,26313,2364,0,0,0,0,0,,0
2002,Lesotho,-,5,5,0,0,0,0,0,,0
2002,"Sri Lanka",-,133240,4935,1439,462826,269012,0,0,,0
2002,Lithuania,-,1365,356,0,0,0,0,0,,0
2002,Latvia,-,3080,189,0,0,0,0,0,,0
2002,"China, Macao SAR",-,13,8,0,0,0,0,0,,0
2002,Madagascar,-,52,15,0,0,0,0,0,,0
2002,Mauritania,-,30130,2972,0,0,0,0,0,,0
2002,"North Macedonia",-,8102,2120,10767,9442,6929,0,0,,0
2002,"Rep. of Moldova",-,10121,1520,0,1000,0,0,0,,0
2002,Mexico,-,1668,30872,0,0,0,0,0,,0
2002,Mali,-,525,314,0,0,0,0,3500,,0
2002,Malaysia,-,117,480,0,0,0,0,0,,0
2002,Malawi,-,48,147,0,0,0,0,0,,0
2002,Mongolia,-,277,1029,0,0,0,0,0,,0
2002,Morocco,-,1266,294,0,0,0,0,0,,0
2002,Mozambique,-,129,50,10,0,0,0,0,,0
2002,Malta,-,7,5,0,0,0,0,0,,0
2002,Mauritius,-,39,18,0,0,0,0,0,,0
2002,Myanmar,-,148493,2034,760,0,0,0,0,,0
2002,Namibia,-,1298,179,1010,0,0,0,0,,0
2002,Nepal,-,899,606,0,0,0,0,0,,0
2002,"Netherlands (Kingdom of the)",-,32,87,0,0,0,0,0,,0
2002,Niger,-,829,555,0,0,0,0,0,,0
2002,Nicaragua,-,4049,9936,0,0,0,0,0,,0
2002,Nigeria,-,24559,7651,114,0,0,0,0,,0
2002,Norway,-,5,0,0,0,0,0,0,,0
2002,"New Zealand",-,0,5,0,0,0,0,0,,0
2002,Oman,-,19,5,0,0,0,0,0,,0
2002,Pakistan,-,23164,11371,0,0,0,0,0,,0
2002,Panama,-,44,108,0,0,0,0,0,,0
2002,Paraguay,-,26,44,0,0,0,0,0,,0
2002,Peru,-,6431,3581,11,0,0,0,0,,0
2002,Philippines,-,45606,2019,0,0,0,0,0,,0
2002,"Papua New Guinea",-,12,5,0,0,0,0,0,,0
2002,Poland,-,16713,818,0,0,0,0,0,,0
2002,Portugal,-,60,551,0,0,0,0,0,,0
2002,Qatar,-,10,30,0,0,0,0,0,,0
2002,Romania,-,8842,2293,0,0,0,0,0,,0
2002,"South Africa",-,271,182,0,0,0,0,0,,0
2002,"Russian Federation",-,91625,19615,17,371195,59404,0,409629,,0
2002,Rwanda,-,75251,11037,38644,0,0,0,0,,0
2002,"El Salvador",-,6630,151584,0,0,0,0,0,,0
2002,"Saudi Arabia",-,104,105,0,0,0,0,0,,0
2002,"Serbia and Kosovo: S/RES/1244 (1999)",-,327582,17922,14236,261826,0,0,85000,,0
2002,Senegal,-,12069,781,15,0,0,0,0,,0
2002,Seychelles,-,43,28,0,0,0,0,0,,0
2002,Singapore,-,40,20,0,0,0,0,0,,0
2002,"Sierra Leone",-,141473,7465,75972,0,0,0,0,,0
2002,"San Marino",-,5,0,0,0,0,0,0,,0
2002,"Solomon Islands",-,55,5,0,0,0,0,0,,0
2002,Somalia,-,432304,13945,32048,0,0,0,2000,,0
2002,Spain,-,58,25,0,0,0,0,0,,0
2002,"Viet Nam",-,373732,2092,0,0,0,0,1954,,0
2002,"Saint Kitts and Nevis",-,0,5,0,0,0,0,0,,0
2002,"Sao Tome and Principe",-,41,0,0,0,0,0,0,,0
2002,Sudan,-,508863,13999,385,0,0,0,0,,0
2002,Suriname,-,101,44,5,0,0,0,0,,0
2002,Slovakia,-,596,706,0,0,0,0,0,,0
2002,Slovenia,-,853,28,0,0,0,0,0,,0
2002,Eswatini,-,20,5,0,0,0,0,0,,0
2002,Sweden,-,27,15,0,0,0,0,0,,0
2002,Switzerland,-,55,5,0,0,0,0,0,,0
2002,"Syrian Arab Rep.",-,18908,4264,0,0,0,0,0,,0
2002,"United Rep. of Tanzania",-,578,2485,9,0,0,0,0,,0
2002,"Turks and Caicos Islands",-,0,5,0,0,0,0,0,,0
2002,Thailand,-,342,250,0,0,0,0,0,,0
2002,Tajikistan,-,63264,217,1428,0,0,0,0,,0
2002,Turkmenistan,-,797,124,0,0,0,0,0,,0
2002,Timor-Leste,-,28097,513,31882,0,0,0,0,,0
2002,Togo,-,10441,2778,0,0,0,0,0,,0
2002,Tonga,-,7,65,0,0,0,0,0,,0
2002,"Trinidad and Tobago",-,35,321,0,0,0,0,0,,0
2002,Tunisia,-,2543,432,0,0,0,0,0,,0
2002,Türkiye,-,193697,12516,5,0,0,0,0,,0
2002,Tuvalu,-,5,0,0,0,0,0,0,,0
2002,"United Arab Emirates",-,29,36,0,0,0,0,0,,0
2002,Uganda,-,40414,2030,263,0,0,0,0,,0
2002,Ukraine,-,85258,4872,0,0,0,0,0,,0
2002,Uruguay,-,60,510,0,0,0,0,0,,0
2002,"United States of America",-,383,233,0,0,0,0,0,,0
2002,Uzbekistan,-,6882,1532,0,0,0,0,2461,,0
2002,"Saint Vincent and the Grenadines",-,81,510,0,0,0,0,0,,0
2002,"Venezuela (Bolivarian Republic of)",-,525,779,0,0,0,0,0,,0
2002,Samoa,-,0,5,0,0,0,0,0,,0
2002,"Western Sahara",-,165884,5,0,0,0,0,26000,,0
2002,Yemen,-,1595,633,671,0,0,0,0,,0
2002,Zambia,-,84,172,0,0,0,0,0,,0
2002,Zimbabwe,-,4024,1158,0,0,0,0,0,,0
2002,Stateless,-,14475,2545,0,0,0,0,242621,,0
2002,Tibetan,-,20631,0,0,0,0,0,0,,0
2002,"Unknown ",-,289770,268359,53,0,0,0,7923,,0
2003,Afghanistan,-,2136039,26308,645862,184269,82067,0,100000,,0
2003,Albania,-,10382,4526,0,0,0,0,0,,0
2003,Algeria,-,11651,1910,14,0,0,0,0,,0
2003,Andorra,-,7,5,0,0,0,0,0,,0
2003,Angola,-,329573,11711,132973,0,0,0,0,,0
2003,"Antigua and Barbuda",-,5,22,0,0,0,0,0,,0
2003,Egypt,-,5734,2019,0,0,0,0,0,,0
2003,Argentina,-,777,1125,0,0,0,0,0,,0
2003,Armenia,-,13158,4965,0,0,0,0,0,,0
2003,Australia,-,12,5,0,0,0,0,0,,0
2003,Austria,-,68,11,0,0,0,0,0,,0
2003,Azerbaijan,-,253248,4633,0,575609,0,0,0,,0
2003,Bahrain,-,50,5,0,0,0,0,0,,0
2003,Barbados,-,8,43,0,0,0,0,0,,0
2003,Burundi,-,531626,8047,82407,1970,0,0,0,,0
2003,Belgium,-,40,11,0,0,0,0,0,,0
2003,Benin,-,274,247,0,0,0,0,0,,0
2003,Bangladesh,-,5563,8272,0,0,0,0,0,,0
2003,Bahamas,-,0,18,0,0,0,0,0,,0
2003,Bhutan,-,103977,242,0,0,0,0,10000,,0
2003,"Burkina Faso",-,852,150,0,0,0,0,0,,0
2003,Belarus,-,7817,2099,0,0,0,0,0,,0
2003,"Bolivia (Plurinational State of)",-,260,485,5,0,0,0,0,,0
2003,Botswana,-,5,16,0,0,0,0,0,,0
2003,Brazil,-,377,1266,0,0,0,0,0,,0
2003,"Bosnia and Herzegovina",-,300012,2192,14008,327188,40303,0,0,,0
2003,Bulgaria,-,2565,1373,0,0,0,0,0,,0
2003,Belize,-,9,28,0,0,0,0,0,,0
2003,Cambodia,-,31404,461,0,0,0,0,0,,0
2003,Canada,-,61,22,0,0,0,0,0,,0
2003,"Central African Rep.",-,35394,832,4857,0,0,0,0,,0
2003,Chad,-,52268,2319,596,0,0,0,0,,0
2003,China,-,132390,21257,0,0,0,0,0,,0
2003,Chile,-,1549,309,7,0,0,0,0,,0
2003,Cameroon,-,6215,3342,0,0,0,0,0,,0
2003,Congo,-,28950,6952,1779,0,0,0,0,,0
2003,"Dem. Rep. of the Congo",-,453465,51942,3161,0,0,0,0,,0
2003,Comoros,-,62,45,0,0,0,0,0,,0
2003,Colombia,-,37992,22938,100,1244072,0,0,26493,,0
2003,"Costa Rica",-,91,1468,0,0,0,0,0,,0
2003,Cuba,-,16084,2214,0,0,0,0,0,,0
2003,"Cabo Verde",-,7,11,0,0,0,0,0,,0
2003,Cyprus,-,5,5,0,0,0,0,0,,0
2003,Czechia,-,6699,344,0,0,0,0,0,,0
2003,Denmark,-,10,5,0,0,0,0,0,,0
2003,Djibouti,-,520,70,0,0,0,0,0,,0
2003,Dominica,-,17,24,0,0,0,0,0,,0
2003,"Dominican Rep.",-,89,123,0,0,0,0,0,,0
2003,Ecuador,-,720,689,0,0,0,0,0,,0
2003,"Equatorial Guinea",-,584,52,0,0,0,0,0,,0
2003,Eritrea,-,124111,2828,10146,0,0,0,22024,,0
2003,Estonia,-,1021,177,0,0,0,0,0,,0
2003,Ethiopia,-,62674,10805,19,0,0,0,0,,0
2003,Fiji,-,1088,1018,0,0,0,0,0,,0
2003,Finland,-,6,5,0,0,0,0,0,,0
2003,France,-,110,66,0,0,0,0,0,,0
2003,"Micronesia (Federated States of)",-,0,5,0,0,0,0,0,,0
2003,Gabon,-,37,34,0,0,0,0,0,,0
2003,Gambia,-,744,341,0,0,0,0,0,,0
2003,Palestinian,-,350562,1074,0,0,0,0,6000,,0
2003,"United Kingdom of Great Britain and Northern Ireland",-,146,64,0,0,0,0,0,,0
2003,Georgia,-,12488,2988,117,260215,377,0,2926,,0
2003,Germany,-,719,61,0,0,0,0,0,,0
2003,Ghana,-,15866,1662,0,0,0,0,0,,0
2003,Guinea-Bissau,-,969,224,0,0,0,0,0,,0
2003,Greece,-,268,37,0,0,0,0,0,,0
2003,Grenada,-,76,258,0,0,0,0,0,,0
2003,Guatemala,-,6696,88582,40,0,0,0,0,,0
2003,Guinea,-,3868,3161,0,0,0,0,0,,0
2003,Guyana,-,75,1296,0,0,0,0,0,,0
2003,Haiti,-,7550,18352,0,0,0,0,0,,0
2003,"China, Hong Kong SAR",-,6,21,0,0,0,0,0,,0
2003,Honduras,-,606,1202,0,0,0,0,0,,0
2003,Croatia,-,230193,464,9866,12566,4403,0,0,,0
2003,Hungary,-,3394,1005,0,0,0,0,0,,0
2003,Iceland,-,11,5,0,0,0,0,0,,0
2003,"Cote Ivoire",-,33625,3294,16600,38039,0,0,0,,0
2003,India,-,13703,11456,0,0,0,0,0,,0
2003,Indonesia,-,16240,7518,0,0,0,0,16176,,0
2003,Ireland,-,6,10,0,0,0,0,0,,0
2003,"Iran (Islamic Rep. of)",-,122530,11359,3850,0,0,0,0,,0
2003,Iraq,-,368577,31591,55431,0,0,0,18476,,0
2003,Israel,-,626,944,0,0,0,0,0,,0
2003,Italy,-,208,30,0,0,0,0,0,,0
2003,Jamaica,-,260,410,0,0,0,0,0,,0
2003,Jordan,-,1149,717,0,0,0,0,0,,0
2003,Japan,-,17,27,0,0,0,0,0,,0
2003,Kazakhstan,-,6563,888,0,0,0,0,0,,0
2003,Kenya,-,3159,10867,104,0,0,0,0,,0
2003,Kyrgyzstan,-,3142,616,0,0,0,0,0,,0
2003,Kiribati,-,15,0,0,0,0,0,0,,0
2003,"Rep. of Korea",-,236,499,0,0,0,0,0,,0
2003,"Dem. People's Rep. of Korea",-,306,41,0,0,0,0,0,,0
2003,Kuwait,-,615,104,0,0,0,0,0,,0
2003,"Lao People's Dem. Rep.",-,10360,474,0,0,0,0,5,,0
2003,Liberia,-,353340,6186,21000,531616,0,0,0,,0
2003,Libya,-,1553,898,0,0,0,0,0,,0
2003,"Saint Lucia",-,16,272,0,0,0,0,0,,0
2003,Lebanon,-,24929,2129,0,0,0,0,0,,0
2003,Lesotho,-,5,5,0,0,0,0,0,,0
2003,"Sri Lanka",-,122005,2966,5025,386104,76722,0,0,,0
2003,Lithuania,-,1535,358,0,0,0,0,0,,0
2003,Latvia,-,3173,198,0,0,0,0,0,,0
2003,"China, Macao SAR",-,13,5,0,0,0,0,0,,0
2003,Madagascar,-,86,29,0,0,0,0,0,,0
